input,time
51000,0.000292
51100,0.000322
51200,0.000293
51300,0.000285
51400,0.000304
51500,0.000285
51600,0.000279
51700,0.000295
51800,0.000280
51900,0.000280
52000,0.000281
52100,0.000293
52200,0.000282
52300,0.000283
52400,0.000294
52500,0.000284
52600,0.000284
52700,0.000285
52800,0.000296
52900,0.000293
53000,0.000288
53100,0.000310
53200,0.000290
53300,0.000289
53400,0.000302
53500,0.000291
53600,0.000292
53700,0.000295
53800,0.000305
53900,0.000294
54000,0.000294
54100,0.000306
54200,0.000295
54300,0.000295
54400,0.000307
54500,0.000307
54600,0.000298
54700,0.000297
54800,0.000309
54900,0.000305
55000,0.000299
55100,0.000311
55200,0.000301
55300,0.000481
55400,0.000452
55500,0.000505
55600,0.000451
55700,0.000491
55800,0.000459
55900,0.000473
56000,0.000457
56100,0.000472
56200,0.000455
56300,0.000470
56400,0.000454
56500,0.000456
56600,0.000472
56700,0.000457
56800,0.000475
56900,0.000458
57000,0.000504
57100,0.000460
57200,0.000478
57300,0.000484
57400,0.000480
57500,0.000510
57600,0.000510
57700,0.000494
57800,0.000515
57900,0.000497
58000,0.000513
58100,0.000498
58200,0.000514
58300,0.000499
58400,0.000517
58500,0.000501
58600,0.000574
58700,0.000518
58800,0.000398
58900,0.000342
59000,0.000381
59100,0.000344
59200,0.000345
59300,0.000373
59400,0.000351
