input,time
53400,0.000094
53500,0.000095
53600,0.000105
53700,0.000095
53800,0.000098
53900,0.000095
54000,0.000094
54100,0.000099
54200,0.000096
54300,0.000099
54400,0.000094
54500,0.000100
54600,0.000095
54700,0.000096
54800,0.000098
54900,0.000096
55000,0.000100
55100,0.000097
55200,0.000095
55300,0.000097
55400,0.000096
55500,0.000097
55600,0.000098
55700,0.000102
55800,0.000097
55900,0.000100
56000,0.000100
56100,0.000099
56200,0.000099
56300,0.000100
56400,0.000099
56500,0.000098
56600,0.000102
56700,0.000102
56800,0.000103
56900,0.000100
57000,0.000101
57100,0.000100
57200,0.000101
57300,0.000104
57400,0.000101
57500,0.000104
57600,0.000100
57700,0.000101
57800,0.000103
57900,0.000101
58000,0.000101
58100,0.000103
58200,0.000101
58300,0.000103
58400,0.000106
58500,0.000102
58600,0.000104
58700,0.000131
58800,0.000178
58900,0.000281
59000,0.000233
59100,0.000139
59200,0.000160
59300,0.000223
59400,0.000220
