input,time
34200,0.000040
34300,0.000044
34400,0.000049
34500,0.000043
34600,0.000042
34700,0.000043
34800,0.000041
34900,0.000049
35000,0.000051
35100,0.000051
35200,0.000040
35300,0.000040
35400,0.000039
35500,0.000045
35600,0.000039
35700,0.000038
35800,0.000041
35900,0.000040
36000,0.000041
36100,0.000047
36200,0.000045
36300,0.000039
36400,0.000041
36500,0.000041
36600,0.000041
36700,0.000039
36800,0.000038
36900,0.000045
37000,0.000041
37100,0.000042
37200,0.000039
37300,0.000038
37400,0.000040
37500,0.000041
37600,0.000044
37700,0.000039
37800,0.000041
37900,0.000041
38000,0.000043
38100,0.000039
38200,0.000040
38300,0.000049
38400,0.000047
38500,0.000055
38600,0.000061
38700,0.000089
38800,0.000064
38900,0.000054
39000,0.000055
39100,0.000047
39200,0.000050
39300,0.000059
39400,0.000051
39500,0.000043
39600,0.000049
39700,0.000044
39800,0.000045
39900,0.000044
40000,0.000045
40100,0.000044
40200,0.000044
40300,0.000054
40400,0.000045
40500,0.000045
40600,0.000045
40700,0.000046
40800,0.000046
40900,0.000050
41000,0.000046
41100,0.000055
41200,0.000087
41300,0.000068
41400,0.000065
41500,0.000077
41600,0.000056
41700,0.000047
41800,0.000065
41900,0.000047
42000,0.000056
42100,0.000057
42200,0.000059
42300,0.000066
42400,0.000069
42500,0.000046
42600,0.000089
42700,0.000058
42800,0.000045
42900,0.000058
43000,0.000065
43100,0.000056
43200,0.000055
43300,0.000043
43400,0.000056
43500,0.000056
43600,0.000055
43700,0.000044
43800,0.000052
43900,0.000050
44000,0.000054
44100,0.000045
44200,0.000071
44300,0.000045
44400,0.000070
44500,0.000058
44600,0.000060
44700,0.000054
44800,0.000050
44900,0.000058
45000,0.000056
45100,0.000049
45200,0.000060
45300,0.000057
45400,0.000046
45500,0.000061
45600,0.000045
45700,0.000046
45800,0.000060
45900,0.000056
46000,0.000045
46100,0.000060
46200,0.000061
46300,0.000056
46400,0.000089
46500,0.000049
46600,0.000044
46700,0.000047
46800,0.000046
46900,0.000046
47000,0.000050
47100,0.000044
47200,0.000046
47300,0.000052
47400,0.000045
47500,0.000043
47600,0.000054
47700,0.000046
47800,0.000045
47900,0.000049
48000,0.000046
48100,0.000044
48200,0.000048
48300,0.000045
48400,0.000051
48500,0.000050
48600,0.000046
48700,0.000042
48800,0.000049
48900,0.000049
49000,0.000045
49100,0.000050
49200,0.000053
49300,0.000047
49400,0.000048
49500,0.000047
49600,0.000046
49700,0.000053
49800,0.000047
49900,0.000049
50000,0.000049
50100,0.000048
50200,0.000050
50300,0.000051
50400,0.000045
50500,0.000050
50600,0.000052
50700,0.000046
50800,0.000046
50900,0.000050
51000,0.000051
51100,0.000045
51200,0.000050
51300,0.000046
51400,0.000045
51500,0.000054
51600,0.000048
51700,0.000046
51800,0.000051
51900,0.000046
52000,0.000052
52100,0.000049
52200,0.000047
52300,0.000046
52400,0.000052
52500,0.000052
52600,0.000047
52700,0.000050
52800,0.000047
52900,0.000048
53000,0.000051
53100,0.000047
53200,0.000054
53300,0.000052
53400,0.000048
53500,0.000048
53600,0.000051
53700,0.000053
53800,0.000047
53900,0.000052
54000,0.000066
54100,0.000068
54200,0.000053
54300,0.000049
54400,0.000053
54500,0.000053
54600,0.000047
54700,0.000046
54800,0.000054
54900,0.000054
55000,0.000050
55100,0.000055
55200,0.000048
55300,0.000053
55400,0.000065
55500,0.000057
55600,0.000050
55700,0.000060
55800,0.000052
55900,0.000048
56000,0.000052
56100,0.000047
56200,0.000049
56300,0.000053
56400,0.000050
56500,0.000053
56600,0.000052
56700,0.000055
56800,0.000047
56900,0.000053
57000,0.000048
57100,0.000049
57200,0.000052
57300,0.000050
57400,0.000056
57500,0.000054
57600,0.000054
57700,0.000051
57800,0.000056
57900,0.000049
58000,0.000050
58100,0.000054
58200,0.000050
58300,0.000055
58400,0.000053
58500,0.000055
58600,0.000049
58700,0.000053
58800,0.000050
58900,0.000050
59000,0.000054
59100,0.000050
59200,0.000050
59300,0.000056
59400,0.000054
