input,time
15000,0.000077
15100,0.000080
15200,0.000091
15300,0.000092
15400,0.000092
15500,0.000095
15600,0.000089
15700,0.000092
15800,0.000096
15900,0.000093
16000,0.000096
16100,0.000092
16200,0.000096
16300,0.000094
16400,0.000099
16500,0.000095
16600,0.000098
16700,0.000094
16800,0.000098
16900,0.000095
17000,0.000095
17100,0.000101
17200,0.000098
17300,0.000115
17400,0.000097
17500,0.000102
17600,0.000100
17700,0.000104
17800,0.000099
17900,0.000098
18000,0.000105
18100,0.000102
18200,0.000104
18300,0.000104
18400,0.000108
18500,0.000096
18600,0.000103
18700,0.000105
18800,0.000112
18900,0.000102
19000,0.000108
19100,0.000107
19200,0.000113
19300,0.000099
19400,0.000093
19500,0.000099
19600,0.000093
19700,0.000096
19800,0.000098
19900,0.000093
20000,0.000097
20100,0.000099
20200,0.000098
20300,0.000097
20400,0.000110
20500,0.000097
20600,0.000098
20700,0.000101
20800,0.000098
20900,0.000100
21000,0.000101
21100,0.000099
21200,0.000100
21300,0.000101
21400,0.000103
21500,0.000102
21600,0.000103
21700,0.000103
21800,0.000103
21900,0.000102
22000,0.000104
22100,0.000107
22200,0.000104
22300,0.000108
22400,0.000105
22500,0.000103
22600,0.000106
22700,0.000107
22800,0.000108
22900,0.000110
23000,0.000104
23100,0.000105
23200,0.000111
23300,0.000108
23400,0.000120
23500,0.000112
23600,0.000112
23700,0.000109
23800,0.000109
23900,0.000109
24000,0.000112
24100,0.000115
24200,0.000108
24300,0.000112
24400,0.000113
24500,0.000114
24600,0.000114
24700,0.000114
24800,0.000113
24900,0.000113
25000,0.000118
25100,0.000116
25200,0.000114
25300,0.000116
25400,0.000115
25500,0.000114
25600,0.000121
25700,0.000117
25800,0.000117
25900,0.000118
26000,0.000114
26100,0.000118
26200,0.000130
26300,0.000119
26400,0.000120
26500,0.000118
26600,0.000117
26700,0.000118
26800,0.000119
26900,0.000124
27000,0.000125
27100,0.000124
27200,0.000123
27300,0.000123
27400,0.000122
27500,0.000124
27600,0.000124
27700,0.000120
27800,0.000127
27900,0.000126
28000,0.000126
28100,0.000126
28200,0.000127
28300,0.000127
28400,0.000126
28500,0.000126
28600,0.000122
28700,0.000125
28800,0.000134
28900,0.000127
29000,0.000128
29100,0.000127
29200,0.000131
29300,0.000130
29400,0.000130
29500,0.000133
29600,0.000131
29700,0.000131
29800,0.000130
29900,0.000133
30000,0.000135
30100,0.000132
30200,0.000135
30300,0.000135
30400,0.000134
30500,0.000162
30600,0.000150
30700,0.000148
30800,0.000148
30900,0.000148
31000,0.000154
31100,0.000165
31200,0.000138
31300,0.000135
31400,0.000139
31500,0.000141
31600,0.000136
31700,0.000139
31800,0.000137
31900,0.000141
32000,0.000142
32100,0.000141
32200,0.000139
32300,0.000139
32400,0.000137
32500,0.000140
32600,0.000136
32700,0.000139
32800,0.000138
32900,0.000140
33000,0.000143
33100,0.000143
33200,0.000145
33300,0.000153
33400,0.000169
33500,0.000146
33600,0.000144
33700,0.000153
33800,0.000143
33900,0.000144
34000,0.000145
34100,0.000154
34200,0.000146
34300,0.000149
34400,0.000148
34500,0.000150
34600,0.000145
34700,0.000146
34800,0.000146
34900,0.000148
35000,0.000146
35100,0.000151
35200,0.000161
35300,0.000165
35400,0.000169
35500,0.000174
35600,0.000153
35700,0.000151
35800,0.000152
35900,0.000147
36000,0.000112
36100,0.000095
36200,0.000084
36300,0.000094
36400,0.000087
36500,0.000086
36600,0.000085
36700,0.000089
36800,0.000087
36900,0.000087
37000,0.000094
37100,0.000093
37200,0.000091
37300,0.000088
37400,0.000089
37500,0.000089
37600,0.000109
37700,0.000118
37800,0.000091
37900,0.000088
38000,0.000094
38100,0.000093
38200,0.000110
38300,0.000099
38400,0.000099
38500,0.000100
38600,0.000100
38700,0.000103
38800,0.000097
38900,0.000100
39000,0.000106
39100,0.000104
39200,0.000101
39300,0.000094
39400,0.000074
39500,0.000074
39600,0.000075
39700,0.000081
39800,0.000074
39900,0.000075
40000,0.000082
40100,0.000076
40200,0.000075
40300,0.000081
40400,0.000076
40500,0.000075
40600,0.000076
40700,0.000077
40800,0.000075
40900,0.000077
41000,0.000076
41100,0.000077
41200,0.000077
41300,0.000085
41400,0.000070
41500,0.000072
41600,0.000076
41700,0.000069
41800,0.000070
41900,0.000075
42000,0.000071
42100,0.000070
42200,0.000078
42300,0.000072
42400,0.000071
42500,0.000076
42600,0.000072
42700,0.000072
42800,0.000078
42900,0.000071
43000,0.000070
43100,0.000079
43200,0.000072
43300,0.000073
43400,0.000079
43500,0.000072
43600,0.000073
43700,0.000077
43800,0.000072
43900,0.000073
44000,0.000079
44100,0.000074
44200,0.000072
44300,0.000080
44400,0.000074
44500,0.000073
44600,0.000074
44700,0.000075
44800,0.000075
44900,0.000075
45000,0.000075
45100,0.000075
45200,0.000076
45300,0.000075
45400,0.000077
45500,0.000075
45600,0.000076
45700,0.000081
45800,0.000077
45900,0.000076
46000,0.000082
46100,0.000076
46200,0.000077
46300,0.000075
46400,0.000078
46500,0.000076
46600,0.000088
46700,0.000078
46800,0.000078
46900,0.000078
47000,0.000080
47100,0.000084
47200,0.000078
47300,0.000081
47400,0.000085
47500,0.000078
47600,0.000078
47700,0.000080
47800,0.000079
47900,0.000086
48000,0.000085
48100,0.000079
48200,0.000087
48300,0.000079
48400,0.000080
48500,0.000080
48600,0.000080
48700,0.000085
48800,0.000080
48900,0.000080
49000,0.000087
49100,0.000082
49200,0.000081
49300,0.000081
49400,0.000082
49500,0.000089
49600,0.000082
49700,0.000083
49800,0.000083
49900,0.000084
50000,0.000093
50100,0.000084
50200,0.000082
50300,0.000089
50400,0.000087
50500,0.000083
50600,0.000082
50700,0.000082
50800,0.000088
50900,0.000083
51000,0.000083
51100,0.000083
51200,0.000083
51300,0.000089
51400,0.000084
51500,0.000083
51600,0.000085
51700,0.000086
51800,0.000091
51900,0.000084
52000,0.000086
52100,0.000083
52200,0.000085
52300,0.000090
52400,0.000086
52500,0.000087
52600,0.000085
52700,0.000086
52800,0.000091
52900,0.000086
53000,0.000093
53100,0.000087
53200,0.000087
53300,0.000087
53400,0.000086
53500,0.000093
53600,0.000087
53700,0.000086
53800,0.000089
53900,0.000088
54000,0.000092
54100,0.000093
54200,0.000086
54300,0.000087
54400,0.000086
54500,0.000089
54600,0.000088
54700,0.000089
54800,0.000088
54900,0.000088
55000,0.000088
55100,0.000087
55200,0.000087
55300,0.000090
55400,0.000090
55500,0.000089
55600,0.000094
55700,0.000089
55800,0.000089
55900,0.000090
56000,0.000090
56100,0.000092
56200,0.000089
56300,0.000094
56400,0.000090
56500,0.000089
56600,0.000114
56700,0.000091
56800,0.000089
56900,0.000090
57000,0.000093
57100,0.000091
57200,0.000096
57300,0.000093
57400,0.000104
57500,0.000092
57600,0.000091
57700,0.000091
57800,0.000094
57900,0.000097
58000,0.000092
58100,0.000098
58200,0.000093
58300,0.000092
58400,0.000093
58500,0.000094
58600,0.000092
58700,0.000093
58800,0.000098
58900,0.000094
59000,0.000098
59100,0.000094
59200,0.000099
59300,0.000096
59400,0.000095
